,Wavelength,Luminosity
78,15335.07130808158,8.160476364795621e+37
79,15289.350967051449,8.41722618622849e+37
80,15243.90243902439,8.659814284119711e+37
81,15198.723307242191,8.888623186692513e+37
82,15153.811183512653,9.102196049300171e+37
83,15109.163707788774,9.31097710031212e+37
84,15064.778547755348,9.504266511348547e+37
85,15020.65339842283,9.444875894504625e+37
86,14976.78598172832,8.284717463405028e+37
87,14933.174046143507,5.64733092282133e+37
88,14889.815366289458,3.970579754695382e+37
89,14846.707742558088,4.059162552865587e+37
90,14803.849000740192,4.181125094614878e+37
91,14761.2369916599,4.316134345333632e+37
92,14718.869590815424,4.474413900472488e+37
93,14676.744698025977,4.642432475201944e+37
94,14634.860237084737,4.840639794421065e+37
95,14593.21415541773,5.052012013677393e+37
96,14551.804423748546,5.290200562712643e+37
97,14510.629035768701,5.549502315560481e+37
98,14469.686007813632,5.856046159666758e+37
99,14428.973378544119,6.165487984941269e+37
100,14388.489208633096,6.515224444074955e+37
101,14348.23158045771,6.883208617567428e+37
102,14308.198597796538,7.271051379599786e+37
103,14268.388385531856,7.723370105744256e+37
104,14228.79908935686,8.228376958715349e+37
105,14189.428875487763,8.710316193657723e+37
106,14150.275930380643,9.131051877885897e+37
107,14111.338460452975,9.52891121042835e+37
108,14072.61469180974,9.889528786666342e+37
109,14034.10286997404,1.0202441579475332e+38
110,13995.801259622114,1.047851009979848e+38
111,13957.708144322703,1.0748185377860572e+38
112,13919.821826280626,1.1043744567798633e+38
113,13882.140626084543,1.1273870519773536e+38
114,13844.662882458813,1.1499862955459308e+38
115,13807.386952019331,1.174159846854333e+38
116,13770.311209033325,1.1794967849268425e+38
117,13733.434045183,1.1239279372740071e+38
118,13696.75386933297,9.905736967030371e+37
119,13660.269107301414,7.8309754791703245e+37
120,13623.978201634878,5.307088292177524e+37
121,13587.879611386645,4.918394851193867e+37
122,13551.971811898633,4.960025377566241e+37
123,13516.253294586742,4.991793269987425e+37
124,13480.722566729579,5.018128645177233e+37
125,13445.378151260506,5.037270399990331e+37
126,13410.218586562962,5.053983211057232e+37
127,13375.242426268976,5.068974601102442e+37
128,13340.448239060834,5.082025796858e+37
129,13305.834608475818,5.094678085563531e+37
130,13271.400132714003,5.108511051334393e+37
131,13237.143424449005,5.124469956685799e+37
132,13203.06311064167,5.142584484635612e+37
133,13169.157832356621,5.154839207598768e+37
134,13135.426244581637,5.22629329705297e+37
135,13101.867016049788,5.317108992983063e+37
136,13068.478829064297,5.396057654500841e+37
137,13035.260379326079,5.462223486441778e+37
138,13002.210375763882,5.548619382656461e+37
139,12969.327540367032,5.625529309351785e+37
140,12936.610608020701,5.683778947245163e+37
141,12904.058326343637,5.747152523320042e+37
142,12871.669455528383,5.807399257034674e+37
143,12839.442768183862,5.865726442210515e+37
144,12807.37704918033,5.92201129165998e+37
145,12775.471095496649,5.976498288671501e+37
146,12743.723716069837,6.031462889144258e+37
147,12712.133731646858,6.086878714226368e+37
148,12680.6999746386,6.141835489882612e+37
149,12649.42128897603,6.202294275933648e+37
150,12618.296529968455,6.258950820493591e+37
151,12587.324564163888,6.312071697843398e+37
152,12556.504269211451,6.363481865102538e+37
153,12525.83453372581,6.413838236025862e+37
154,12495.314257153568,6.464340397183531e+37
155,12464.942349641633,6.513496036207733e+37
156,12434.717731907487,6.56249540035663e+37
157,12404.639335111333,6.60717484684934e+37
158,12374.706100730109,6.654374360406297e+37
159,12344.916980433307,6.706386081807702e+37
160,12315.270935960592,6.756346145563257e+37
161,12285.766939001167,6.810366566653256e+37
162,12256.403971074888,6.888830406937606e+37
163,12227.181023415053,7.041579660198424e+37
164,12198.09709685289,7.263655291603188e+37
165,12169.15120170368,7.544287800066762e+37
166,12140.342357654488,7.858599419243754e+37
167,12111.669593653487,8.168568645260643e+37
168,12083.13194780087,8.447011795703014e+37
169,12054.728467241277,8.718504940927902e+37
170,12026.458208057727,9.006320246085912e+37
171,11998.320235167079,9.27206317084539e+37
172,11970.313622216903,9.519038081811413e+37
173,11942.437451483847,9.741895210223213e+37
174,11914.690813773383,9.956956222618005e+37
175,11887.072808320952,1.0172295346795652e+38
176,11859.582542694498,1.037538973683918e+38
177,11832.21913269834,1.0593348184866732e+38
178,11804.981702278363,1.0798972482474538e+38
179,11777.869383428537,1.1002428339516716e+38
180,11750.881316098707,1.1202826482616619e+38
181,11724.016648103641,1.1387598581608556e+38
182,11697.274535033339,1.1574011265280712e+38
183,11670.654140164557,1.171208410206591e+38
184,11644.154634373546,1.1175032419997626e+38
185,11617.775196049957,1.0233543364243592e+38
186,11591.51501101194,8.57646297974073e+37
187,11565.373272422368,8.392206084410478e+37
188,11539.34918070621,8.335025518400711e+37
189,11513.441943469,8.263669995542327e+37
190,11487.650775416429,8.2075676046753435e+37
191,11461.974898274973,8.163562698625136e+37
192,11436.413540713633,8.106600372468549e+37
193,11410.965938266676,8.073379935900823e+37
194,11385.63133325743,8.105432349751296e+37
195,11360.40897472309,8.1875528020756965e+37
196,11335.298118340514,8.304684878943632e+37
197,11310.298026352993,8.495092976479987e+37
198,11285.407967498026,8.873965963024788e+37
199,11260.627216935984,9.272145224022716e+37
200,11235.955056179775,9.714957368313978e+37
201,11211.390773025394,1.010584336481329e+38
202,11186.933661483388,1.0458286557343937e+38
203,11162.583021711223,1.0744305047261017e+38
204,11138.338159946536,1.101470042247481e+38
205,11114.198388441235,1.1262032020143287e+38
206,11090.163025396474,1.1506952099454735e+38
207,11066.231394898468,1.174336061225487e+38
208,11042.402826855125,1.1987609249905213e+38
209,11018.676656933503,1.2243803799175752e+38
210,10995.052226498075,1.2513036140167777e+38
211,10971.528882549783,1.2796740607690558e+38
212,10948.105977665866,1.3089412923080303e+38
213,10924.78286994046,1.3398873590694722e+38
214,10901.558922925979,1.372334412235796e+38
215,10878.433505575198,1.4054352386963769e+38
216,10855.405992184109,1.4471450001700781e+38
217,10832.475762335482,1.4072048283732015e+38
218,10809.642200843153,1.3468817694267638e+38
219,10786.904697696997,1.3858218227155266e+38
220,10764.262648008611,1.4300676679842502e+38
221,10741.715451957678,1.47820751712726e+38
222,10719.262514738984,1.5303052659115527e+38
223,10696.903246510135,1.586275850892125e+38
224,10674.63706233988,1.6470722098598991e+38
225,10652.463382157124,1.7136485943627345e+38
226,10630.381630700542,1.7848499264258533e+38
227,10608.391237468839,1.8618086923065352e+38
228,10586.491636671606,1.9531863430103754e+38
229,10564.682267180815,2.0475446002108926e+38
230,10542.96257248287,2.143468411239203e+38
231,10521.33200063128,2.2441005902046237e+38
232,10499.790004199916,2.345744375381461e+38
233,10478.33604023681,2.4556761818911703e+38
234,10456.96957021855,2.5595529959964476e+38
235,10435.690060005218,2.6501314359674045e+38
236,10414.496979795875,2.7323142414676692e+38
237,10393.389804084602,2.8107141660675293e+38
238,10372.36801161705,2.882158102129705e+38
239,10351.431085347549,2.946100916361677e+38
240,10330.578512396694,3.0048376760043686e+38
241,10309.809784009485,3.05918647930594e+38
242,10289.124395513942,3.1105082700395954e+38
243,10268.52184628023,3.1589842373912352e+38
244,10248.001639680264,3.204463526267672e+38
245,10227.563283047815,3.2472309662059676e+38
246,10207.206287639074,3.2880244022348376e+38
247,10186.930168593695,3.326359216600911e+38
248,10166.7344448963,3.3631594465534886e+38
249,10146.618639338441,3.3511948456477747e+38
250,10126.582278481013,3.0113098378773185e+38
251,10106.62489261711,2.6647185048186883e+38
252,10086.746015735325,2.5885285847843593e+38
253,10066.945185483466,2.4980870941581815e+38
254,10047.221943132723,2.1260520508675162e+38
255,10027.57583354224,1.4101178279997666e+38
256,10008.006405124099,1.3445091316514761e+38
257,9988.513209808722,1.3521469416773433e+38
258,9969.095803010667,1.3589865232104258e+38
259,9949.753743594847,1.3654598687721947e+38
260,9930.486593843098,1.3712417277695145e+38
261,9911.293919421181,1.3770719566529761e+38
262,9892.175289346129,1.3830490391584427e+38
263,9873.130275953992,1.3893225489734786e+38
264,9854.158454867955,1.3953085368890915e+38
265,9835.259404966806,1.401236010711846e+38
266,9816.432708353785,1.4061182320263635e+38
267,9797.677950325773,1.411323695586714e+38
268,9778.99471934285,1.4158295108054906e+38
269,9760.382606998195,1.4204483938588178e+38
270,9741.84120798831,1.4245604433720016e+38
271,9723.370120083622,1.4294602349943095e+38
272,9704.968944099379,1.4502370917450942e+38
273,9686.637283866905,1.4685618413006837e+38
274,9668.374746205162,1.4813823619474689e+38
275,9650.180940892642,1.4923109525159743e+38
276,9632.055480639568,1.50206229304715e+38
277,9613.997981060424,1.51121242460017e+38
278,9596.008060646773,1.5205643295091101e+38
279,9578.085340740385,1.530823312237438e+38
280,9560.229445506693,1.5422871041568486e+38
281,9542.44000190849,1.5539508125415707e+38
282,9524.71663967997,1.5656376983075536e+38
283,9507.05899130104,1.5880142596842754e+38
284,9489.466691971911,1.6089881286917714e+38
285,9471.939379587971,1.6297418635078172e+38
286,9454.476694714947,1.6497384263232181e+38
287,9437.078280564338,1.6687615102241651e+38
288,9419.743782969103,1.686990389872072e+38
289,9402.472850359645,1.703805841093913e+38
290,9385.265133740028,1.720733762810985e+38
291,9368.120286664482,1.740849478822203e+38
292,9351.037965214138,1.7441379993102212e+38
293,9334.017827974052,1.744433963382955e+38
294,9317.059536010434,1.740163547563937e+38
295,9300.162752848175,1.7308893273126426e+38
296,9283.32714444857,1.7183107889031896e+38
297,9266.552379187324,1.703169397589565e+38
298,9249.838127832763,1.6882236644623903e+38
299,9233.184063524306,1.6688470043107723e+38
300,9216.589861751152,1.6484069193882573e+38
301,9200.055200331202,1.6212098224086181e+38
302,9183.57975939021,1.5933025317148456e+38
303,9167.163221341156,1.5635890982102761e+38
304,9150.805270863837,1.5296593935587895e+38
305,9134.505594884677,1.4948180422532723e+38
306,9118.263882556761,1.460986851564861e+38
307,9102.079825240067,1.4265040489981007e+38
308,9085.953116481918,1.3926689222716826e+38
309,9069.883451997643,1.3609817764844848e+38
310,9053.870529651425,1.3893635683974125e+38
311,9037.91404943739,1.4768218271499385e+38
312,9022.013713460845,1.5265970079074512e+38
313,9006.169225919755,1.5838998458511588e+38
314,8990.380293086399,1.638732757482756e+38
315,8974.646623289209,1.689633076019533e+38
316,8958.967926894822,1.7405069229812903e+38
317,8943.343916290301,1.7768193334257264e+38
318,8927.774305865549,1.8118092766555354e+38
319,8912.2588119959,1.8155658833278035e+38
320,8896.79715302491,1.846865173030176e+38
321,8881.389049247302,1.8984941442788943e+38
322,8866.0342228921,1.9558453344432824e+38
323,8850.732398105944,2.028072070896335e+38
324,8835.483300936561,2.0826965036065594e+38
325,8820.286659316427,2.1385428698821836e+38
326,8805.142203046578,2.188153916948885e+38
327,8790.0496637806,2.2326837438869374e+38
328,8775.008775008775,2.2744279482149162e+38
329,8760.019272042398,2.3148217655299824e+38
330,8745.080891998252,2.358031274090386e+38
331,8730.19337378323,2.404506845213647e+38
332,8715.356458079135,2.456301037293228e+38
333,8700.56988732762,2.5110374766651887e+38
334,8685.833405715279,2.5661499423833823e+38
335,8671.146759158899,2.6240465058120417e+38
336,8656.509695290859,2.6766482269583096e+38
337,8641.92196344467,2.733283698389653e+38
338,8627.383314640669,2.7926866588398043e+38
339,8612.893501571853,2.8530926455696355e+38
340,8598.452278589853,2.8976659281051514e+38
341,8584.05940169106,2.954344034579923e+38
342,8569.714628502872,3.0032058346843142e+38
343,8555.417718270095,3.0346540473933647e+38
344,8541.168431841475,3.05589434677042e+38
345,8526.966531656362,3.0911429956956844e+38
346,8512.811781731505,3.1237569820735108e+38
347,8498.703947647984,3.149479792032006e+38
348,8484.642796538266,3.160043461109353e+38
349,8470.628097073397,3.1477440482657483e+38
350,8456.659619450318,3.1245128845900186e+38
351,8442.73713537929,3.086522795441152e+38
352,8428.860418071477,3.0295345995194133e+38
353,8415.029242226616,2.9770964353614783e+38
354,8401.243384020836,2.9170522749567498e+38
355,8387.502621094569,2.8447665986024998e+38
356,8373.806732540612,2.754228457819463e+38
357,8360.15549889228,2.6678020179786693e+38
358,8346.548702111677,2.572884814900421e+38
359,8332.986125578102,2.4341234715788235e+38
360,8319.46755407654,2.4632528255368368e+38
361,8305.992773786287,2.531037054966528e+38
362,8292.561572269675,2.571085440164862e+38
363,8279.1737384609,2.50622693719891e+38
364,8265.829062654984,2.4925029512792278e+38
365,8252.527336496802,2.3299494929014684e+38
366,8239.268352970255,2.2850669665742e+38
367,8226.051906387529,2.257799176332341e+38
368,8212.87779237845,2.3518562605809366e+38
369,8199.745807879955,2.3760709857068462e+38
370,8186.655751125665,2.130700541842313e+38
371,8173.607421635538,2.103541651054181e+38
372,8160.600620205647,2.2819703404004523e+38
373,8147.635148898032,2.411574538774334e+38
374,8134.710811030667,2.4411853394926366e+38
375,8121.827411167513,2.6486120376949783e+38
376,8108.98475510866,2.8469498317791068e+38
377,8096.182649880581,3.0274529694626036e+38
378,8083.420903726457,3.1946880833188845e+38
379,8070.6993260966065,3.3568714361781604e+38
380,8058.017727639,3.512635562373436e+38
381,8045.37592018987,3.444287058404688e+38
382,8032.773716764399,3.229757800102141e+38
383,8020.2109315475,3.3248457506643704e+38
384,8007.68737988469,3.464894635757074e+38
385,7995.202878273038,3.683106908156854e+38
386,7982.7572443522,3.850477107462772e+38
387,7970.350296895549,4.018944251094413e+38
388,7957.98185580137,4.1588080058612894e+38
389,7945.651742084146,4.288746706278495e+38
390,7933.359777865927,4.4320716504840494e+38
391,7921.105786367778,4.552328022175973e+38
392,7908.889591901298,4.6621556650524546e+38
393,7896.711019860229,4.7700461597023346e+38
394,7884.569896712135,4.884548808609213e+38
395,7872.46604999016,4.996058331442399e+38
396,7860.399308284863,5.09600424248435e+38
397,7848.369501236119,5.1986542247938165e+38
398,7836.376459525117,5.2961684220024646e+38
399,7824.420014866399,5.3944210649945255e+38
400,7812.500000000001,5.498386866908166e+38
401,7800.6162486836465,5.599883151027626e+38
402,7788.768595685023,5.694398668542671e+38
403,7776.956876774119,5.78665518138149e+38
404,7765.18092871564,5.880214831205284e+38
405,7753.440589261486,5.974371312508086e+38
406,7741.7356971433,6.072073529640492e+38
407,7730.066092065088,6.175360355778643e+38
408,7718.4316146958945,6.271271213338183e+38
409,7706.832106662557,6.362378624184782e+38
410,7695.267410542517,6.4240194984176096e+38
411,7683.737369856699,6.407197719584542e+38
412,7672.241829062453,6.270529965682573e+38
413,7660.780633546559,6.0813664665922604e+38
414,7649.353629618298,5.9704622381593955e+38
415,7637.960664502579,6.0416161431028496e+38
416,7626.60158633313,5.91454114460587e+38
417,7615.276244145758,5.546255127054308e+38
418,7603.984487871646,5.559476840319746e+38
419,7592.72616833074,5.645578952124394e+38
420,7581.501137225171,5.760555494375107e+38
421,7570.309247132746,5.880749840117107e+38
422,7559.150351500492,6.010983932220984e+38
423,7548.024304638262,6.1875678095659204e+38
424,7536.930961712392,6.368639361294446e+38
425,7525.8701787394175,6.486070124651111e+38
426,7514.841812579846,6.6149764264314464e+38
427,7503.845720931979,6.740737537378952e+38
428,7492.881762325792,6.819634786104047e+38
429,7481.949796116869,6.437851482705332e+38
430,7471.0496824803895,6.072589889259225e+38
431,7460.181282405163,6.1450599323822574e+38
432,7449.344457687725,6.237707330969942e+38
433,7438.539070926471,6.305661798864619e+38
434,7427.764985515859,6.331671988371743e+38
435,7417.022065640646,6.204398542216741e+38
436,7406.310176270184,6.169492006590637e+38
437,7395.629183152757,6.151829623766972e+38
438,7384.9789528099855,6.115604364462319e+38
439,7374.35935253125,6.075279984490915e+38
440,7363.770250368189,5.985762374515939e+38
441,7353.211515129234,5.92244698443223e+38
442,7342.683016374184,5.874730763744679e+38
443,7332.184624408843,5.805338789854048e+38
444,7321.71621027969,5.687090641349261e+38
445,7311.277645768599,5.515758801754493e+38
446,7300.868803387603,5.30972812975082e+38
447,7290.489556373712,5.078056263263283e+38
448,7280.1397786837515,4.8042240958167125e+38
449,7269.819344989278,4.605460974689081e+38
450,7259.528130671507,4.394656548365375e+38
451,7249.266011816305,4.2672432283006805e+38
452,7239.032865209209,4.314493059190835e+38
453,7228.828568330503,4.376980294853815e+38
454,7218.652999350322,4.4402113958770095e+38
455,7208.506037123808,4.499190648083212e+38
456,7198.387561186295,4.556242799741917e+38
457,7188.2974517485545,4.61137419422689e+38
458,7178.2355896920535,4.667468358659009e+38
459,7168.201856564282,4.726452549373198e+38
460,7158.196134574087,4.79364678912474e+38
461,7148.218306587084,4.864520198946554e+38
462,7138.268256121066,4.942339684043034e+38
463,7128.345867341483,5.024296187159905e+38
464,7118.451025056948,5.112933604183658e+38
465,7108.583614714769,5.209520586515663e+38
466,7098.743522396537,5.3159111499899805e+38
467,7088.930634813739,5.426675817231199e+38
468,7079.144839303413,5.541283256899132e+38
469,7069.386023823831,5.661120884036644e+38
470,7059.65407695023,5.810546643919602e+38
471,7049.948887870563,5.942529903210418e+38
472,7040.270346381302,6.07946910705397e+38
473,7030.618342883256,6.2217589989743604e+38
474,7020.9927683774495,6.364903586559391e+38
475,7011.393514461,6.511518057633998e+38
476,7001.820473323064,6.66377419290519e+38
477,6992.273537740797,6.82284793071815e+38
478,6982.752601075345,6.990284630876103e+38
479,6973.257557267878,7.15074771097948e+38
480,6963.788300835656,7.30290912379451e+38
481,6954.344726868112,7.456227486958681e+38
482,6944.926731022989,7.599685088573688e+38
483,6935.53420952249,7.733475045119092e+38
484,6926.167059149468,7.860336268120402e+38
485,6916.825177243645,7.978722794380882e+38
486,6907.508461697866,8.07379798450821e+38
487,6898.216810954369,8.10169884662166e+38
488,6888.950124001103,8.001173742462776e+38
489,6879.708300368065,7.863415080120966e+38
490,6870.491240123669,7.88501429494245e+38
491,6861.298843871145,7.990631644341258e+38
492,6852.131012744964,8.091775042201129e+38
493,6842.987648407296,8.198129118145813e+38
494,6833.868653044489,8.298758992188656e+38
495,6824.7739293635905,8.395710939243394e+38
496,6815.703380588878,8.499822852542614e+38
497,6806.65691045843,8.595856385698988e+38
498,6797.634423220719,8.684396458578682e+38
499,6788.635823631242,8.75435832447387e+38
500,6779.661016949153,8.809201922060593e+38
501,6770.709908933953,8.762739482154373e+38
502,6761.782405842181,8.6725281545538e+38
503,6752.878414424149,8.627048881428618e+38
504,6743.997841920692,8.463921043601897e+38
505,6735.140596059943,8.141350617479658e+38
506,6726.306585054148,7.643579897725714e+38
507,6717.49571759648,7.348403822095796e+38
508,6708.70790285791,7.223937746764028e+38
509,6699.943050484071,7.049409679849179e+38
510,6691.201070592172,6.916348941426067e+38
511,6682.481873767918,6.870253308296369e+38
512,6673.785371062468,6.870379525208959e+38
513,6665.111473989403,6.696666683921876e+38
514,6656.460094521734,6.4692976426102816e+38
515,6647.831145088916,6.45009429926142e+38
516,6639.224538573895,6.541847752229511e+38
517,6630.640188310182,6.636034095068917e+38
518,6622.078008078935,6.7304773208180876e+38
519,6613.537912106081,6.819868602782894e+38
520,6605.019815059446,6.904411844169315e+38
521,6596.523632045913,6.988924613402135e+38
522,6588.049278608604,7.074310597715678e+38
523,6579.596670724085,7.161972790294509e+38
524,6571.16572479958,7.252024753554287e+38
525,6562.756357670222,7.351500226548057e+38
526,6554.368486596317,7.45761534959808e+38
527,6546.00202926063,7.568776198322435e+38
528,6537.656903765691,7.674663474428873e+38
529,6529.333028631126,7.767499844916468e+38
530,6521.030322791002,7.84876233110791e+38
531,6512.748705591196,7.90818152661528e+38
532,6504.488096786783,7.94604762500057e+38
533,6496.248416539449,7.960256480613232e+38
534,6488.02958541491,7.946395043846775e+38
535,6479.831524380366,7.902081109540649e+38
536,6471.654154801968,7.838426392857391e+38
537,6463.497398442298,7.757052992395387e+38
538,6455.361177457879,7.675676827326153e+38
539,6447.2454143967,7.533377332143802e+38
540,6439.15003219575,7.448186340090723e+38
541,6431.074954178592,7.3896201015865e+38
542,6423.020104052926,7.339647911739923e+38
543,6414.985405908202,7.296603634037612e+38
544,6406.970784213225,7.235274128154069e+38
545,6398.976163813791,7.209622675437425e+38
546,6391.001469930338,7.312660416552507e+38
547,6383.046628155619,7.441107146829942e+38
548,6375.111564452378,7.577476186546453e+38
549,6367.196205151063,7.695379379891014e+38
550,6359.3004769475365,7.803986664565189e+38
551,6351.4243069008235,7.89456928144258e+38
552,6343.567622430856,7.987719785642313e+38
553,6335.730351316249,8.065387828758828e+38
554,6327.9124216920845,8.129947526282202e+38
555,6320.113762047717,8.169499651444293e+38
556,6312.334301224594,8.200147080803735e+38
557,6304.573968414085,8.21768881034163e+38
558,6296.832693155343,8.210598681636548e+38
559,6289.110405333166,8.206745108566606e+38
560,6281.407035175879,8.247893417693292e+38
561,6273.722513253239,8.268365265030623e+38
562,6266.056770474341,8.269933671042258e+38
563,6258.409738085553,8.240272224407774e+38
564,6250.781347668459,8.197625221416972e+38
565,6243.171531137818,8.137142453180907e+38
566,6235.58022073954,8.044555009706269e+38
567,6228.007349048672,7.908071036140718e+38
568,6220.452848967405,7.73585701560657e+38
569,6212.916653723091,7.51245641485454e+38
570,6205.398696866274,7.223254882917653e+38
571,6197.898912268741,6.898034855385027e+38
572,6190.41723412158,6.5244397815523146e+38
573,6182.9535969332555,6.105298061598916e+38
574,6175.507935527697,5.6358643586369296e+38
575,6168.080185042407,5.11917453026211e+38
576,6160.670280926565,4.659388737017296e+38
577,6153.278158939175,4.373648954691524e+38
578,6145.903755147195,4.115320581788656e+38
579,6138.547005923698,3.8801677366067876e+38
580,6131.207847946046,3.7250965987196606e+38
581,6123.886218194066,3.714684856117328e+38
582,6116.582053948255,3.739242841007179e+38
583,6109.295292787977,3.596909608132306e+38
584,6102.0258725897,3.54442209785796e+38
585,6094.773731525217,3.6808285810037366e+38
586,6087.538808059901,3.872757346939183e+38
587,6080.321040950963,3.9723787719116674e+38
588,6073.120369245718,4.208836780304772e+38
589,6065.936732279883,4.456319809205969e+38
590,6058.770069675857,4.56257779272778e+38
591,6051.620321341039,4.701794497649624e+38
592,6044.4874274661515,5.028373853859132e+38
593,6037.371328523562,5.315026045048173e+38
594,6030.271965265634,5.424667945054277e+38
595,6023.189278723084,5.681960220834052e+38
596,6016.123210203345,6.054763174863166e+38
597,6009.073701288947,6.311724627331754e+38
598,6002.040693835905,6.574368671829019e+38
599,5995.024129972123,6.862479865203443e+38
600,5988.023952095809,7.15714988722906e+38
601,5981.040102873891,7.433038220582466e+38
602,5974.072525240456,7.625367112904636e+38
603,5967.121162395203,7.775045778897415e+38
604,5960.185957801884,7.947632071430678e+38
605,5953.266855186784,8.121552441766227e+38
606,5946.363798537194,8.2616951888541e+38
607,5939.476732099903,8.352388303327985e+38
608,5932.6056003796875,8.415849642332175e+38
609,5925.7503481378335,8.437136528533175e+38
610,5918.910920390648,8.326168683387408e+38
611,5912.087262407993,8.14756239768086e+38
612,5905.279319711823,7.93999090783716e+38
613,5898.487038074734,7.764601918288677e+38
614,5891.71036351853,7.65035469858314e+38
615,5884.949242312785,7.640971494722029e+38
616,5878.2036209734315,7.668905412201407e+38
617,5871.473446261339,7.705636031477567e+38
618,5864.758665180928,7.759209578805756e+38
619,5858.059224978765,7.831251404372865e+38
620,5851.375073142189,7.880813675121185e+38
621,5844.706157397937,7.929421735943027e+38
622,5838.052425710783,7.979729563413658e+38
623,5831.4138262821825,8.022878026236609e+38
624,5824.790307548929,8.05630727485384e+38
625,5818.181818181818,8.091217010171585e+38
626,5811.5883070843265,8.128170141022706e+38
627,5805.0097233912875,8.161687065182306e+38
628,5798.4460164675875,8.201684558445925e+38
629,5791.897135906866,8.240947951623527e+38
630,5785.363031530229,8.27153630982118e+38
631,5778.843653384958,8.302855534620473e+38
632,5772.338951743246,8.330466721147168e+38
633,5765.8488771009315,8.363905819469326e+38
634,5759.373380176236,8.397286756932367e+38
635,5752.912411908529,8.55290729521738e+38
636,5746.465923457074,8.799721871793462e+38
637,5740.033866199811,9.065104979946473e+38
638,5733.616191732126,9.283723923455484e+38
639,5727.212851865639,9.567900415889193e+38
640,5720.823798627002,9.877439054897222e+38
641,5714.448984256694,1.013114145838095e+39
642,5708.088361207831,1.0316105262632414e+39
643,5701.7418821449955,1.0479775541597382e+39
644,5695.409499943046,1.0625209195511423e+39
645,5689.091167685962,1.0752056066394422e+39
646,5682.786838665682,1.0845204965921879e+39
647,5676.49646638095,1.0915460899975465e+39
648,5670.220004536176,1.0938739181063602e+39
649,5663.9574070403,1.0847600067923587e+39
650,5657.708628005658,1.0653403262030231e+39
651,5651.473621746871,1.0382221247678041e+39
652,5645.252342779723,1.0046823869021503e+39
653,5639.044745820058,9.765478538761774e+38
