,Wavelength,Luminosity
122,13551.971811898633,6.602416615440746e+37
123,13516.253294586742,6.962776628495997e+37
124,13480.722566729579,7.325043908608448e+37
125,13445.378151260506,7.647051198718736e+37
126,13410.218586562962,7.954440615736316e+37
127,13375.242426268976,8.258122877331614e+37
128,13340.448239060834,8.56217370408777e+37
129,13305.834608475818,8.874709380032973e+37
130,13271.400132714003,9.20320650698373e+37
131,13237.143424449005,9.537590762661282e+37
132,13203.06311064167,9.906477711688872e+37
133,13169.157832356621,1.0314076453401693e+38
134,13135.426244581637,1.0794881093986968e+38
135,13101.867016049788,1.1277985294987248e+38
136,13068.478829064297,1.054360956144808e+38
137,13035.260379326079,9.265171699557159e+37
138,13002.210375763882,9.25692585672034e+37
139,12969.327540367032,9.741127987616382e+37
140,12936.610608020701,1.0331437195035369e+38
141,12904.058326343637,1.1010543129767626e+38
142,12871.669455528383,1.1691741391402689e+38
143,12839.442768183862,1.2296311830950833e+38
144,12807.37704918033,1.2834682881237113e+38
145,12775.471095496649,1.3344075256824036e+38
146,12743.723716069837,1.3807151804321421e+38
147,12712.133731646858,1.421168971713789e+38
148,12680.6999746386,1.4583912475517676e+38
149,12649.42128897603,1.493735511300277e+38
150,12618.296529968455,1.526496151218064e+38
151,12587.324564163888,1.5569980961312034e+38
152,12556.504269211451,1.5853698954340885e+38
153,12525.83453372581,1.6037620387160726e+38
154,12495.314257153568,1.5892120675327245e+38
155,12464.942349641633,1.5309864291137748e+38
156,12434.717731907487,1.4146303003548318e+38
157,12404.639335111333,1.247274086707799e+38
158,12374.706100730109,1.024498160584093e+38
159,12344.916980433307,8.029553301631161e+37
160,12315.270935960592,6.813643176211057e+37
161,12285.766939001167,6.835886286251544e+37
162,12256.403971074888,6.893012636959406e+37
163,12227.181023415053,6.953101699819462e+37
164,12198.09709685289,7.011326351495583e+37
165,12169.15120170368,7.06868604546405e+37
166,12140.342357654488,7.12541760413208e+37
167,12111.669593653487,7.183757466312343e+37
168,12083.13194780087,7.245312647340221e+37
169,12054.728467241277,7.308187051841348e+37
170,12026.458208057727,7.375701420003066e+37
171,11998.320235167079,7.448048538502814e+37
172,11970.313622216903,7.527943295921144e+37
173,11942.437451483847,7.604889125984696e+37
174,11914.690813773383,7.684446254160312e+37
175,11887.072808320952,7.764862449970836e+37
176,11859.582542694498,7.842148744692775e+37
177,11832.21913269834,7.92950477325025e+37
178,11804.981702278363,8.014535190519146e+37
179,11777.869383428537,8.098239322314329e+37
180,11750.881316098707,8.179076705647758e+37
181,11724.016648103641,8.267771094520896e+37
182,11697.274535033339,8.345986015246569e+37
183,11670.654140164557,8.39342226962457e+37
184,11644.154634373546,8.405542111010842e+37
185,11617.775196049957,8.386114903162235e+37
186,11591.51501101194,8.344081466920818e+37
187,11565.373272422368,8.275655818013232e+37
188,11539.34918070621,8.206472338327538e+37
189,11513.441943469,8.125406071142798e+37
190,11487.650775416429,8.060785230791158e+37
191,11461.974898274973,7.984015281192741e+37
192,11436.413540713633,7.919584881383407e+37
193,11410.965938266676,7.868153962610111e+37
194,11385.63133325743,7.853048794888824e+37
195,11360.40897472309,7.840188475030769e+37
196,11335.298118340514,7.8148256789732265e+37
197,11310.298026352993,7.875237701939794e+37
198,11285.407967498026,8.163911963071101e+37
199,11260.627216935984,8.534399485587802e+37
200,11235.955056179775,8.808191780559133e+37
201,11211.390773025394,9.017282843068302e+37
202,11186.933661483388,9.167964808409234e+37
203,11162.583021711223,9.293751677897536e+37
204,11138.338159946536,9.397151657827954e+37
205,11114.198388441235,9.47579766648159e+37
206,11090.163025396474,9.542907193512362e+37
207,11066.231394898468,9.604289414006657e+37
208,11042.402826855125,9.663871622876303e+37
209,11018.676656933503,9.725583325597618e+37
210,10995.052226498075,9.788575261324993e+37
211,10971.528882549783,9.854690862962875e+37
212,10948.105977665866,9.914056734317959e+37
213,10924.78286994046,9.967545283607098e+37
214,10901.558922925979,1.0021465910180892e+38
215,10878.433505575198,1.0115482759252547e+38
216,10855.405992184109,1.0273157483598678e+38
217,10832.475762335482,1.038350261165769e+38
218,10809.642200843153,1.0456743890661838e+38
219,10786.904697696997,1.0505384186049275e+38
220,10764.262648008611,1.0524985036123607e+38
221,10741.715451957678,1.054139903706887e+38
222,10719.262514738984,1.0559245260815882e+38
223,10696.903246510135,1.0569302946731111e+38
224,10674.63706233988,1.0577953952216114e+38
225,10652.463382157124,1.0593422465679762e+38
226,10630.381630700542,1.0610335651652784e+38
227,10608.391237468839,1.0638532322588239e+38
228,10586.491636671606,1.0733163684645591e+38
229,10564.682267180815,1.0824685934637856e+38
230,10542.96257248287,1.0908678329211344e+38
231,10521.33200063128,1.1027144777882865e+38
232,10499.790004199916,1.1166568391788631e+38
233,10478.33604023681,1.1369593787310654e+38
234,10456.96957021855,1.1524288253012056e+38
235,10435.690060005218,1.1650742970007564e+38
236,10414.496979795875,1.1777092394899415e+38
237,10393.389804084602,1.189000176989625e+38
238,10372.36801161705,1.1995774134703543e+38
239,10351.431085347549,1.2091034730441199e+38
240,10330.578512396694,1.2181517041215583e+38
241,10309.809784009485,1.2266757384124514e+38
242,10289.124395513942,1.2349104708073473e+38
243,10268.52184628023,1.243170444250928e+38
244,10248.001639680264,1.2514622096916837e+38
245,10227.563283047815,1.25947050710979e+38
246,10207.206287639074,1.2673238058467408e+38
247,10186.930168593695,1.2751734924027207e+38
248,10166.7344448963,1.2830698926599069e+38
249,10146.618639338441,1.2910934769229097e+38
250,10126.582278481013,1.2993499762141847e+38
251,10106.62489261711,1.3076963313581485e+38
252,10086.746015735325,1.3164058137070777e+38
253,10066.945185483466,1.3265656189320655e+38
254,10047.221943132723,1.3377904117508093e+38
255,10027.57583354224,1.348015415909912e+38
256,10008.006405124099,1.3568067220877115e+38
257,9988.513209808722,1.365730026527059e+38
258,9969.095803010667,1.3739014810745044e+38
259,9949.753743594847,1.3823287417802002e+38
260,9930.486593843098,1.390343368853531e+38
261,9911.293919421181,1.3984892424791914e+38
262,9892.175289346129,1.4065251855781764e+38
263,9873.130275953992,1.414705498707746e+38
264,9854.158454867955,1.4228466361898152e+38
265,9835.259404966806,1.4313130523029875e+38
266,9816.432708353785,1.4392121722128203e+38
267,9797.677950325773,1.4474156304368581e+38
268,9778.99471934285,1.4554708237062848e+38
269,9760.382606998195,1.4639106305552996e+38
270,9741.84120798831,1.4727476450871066e+38
271,9723.370120083622,1.4822610568327721e+38
272,9704.968944099379,1.5024945524488137e+38
273,9686.637283866905,1.5255788752729895e+38
274,9668.374746205162,1.5454357214036944e+38
275,9650.180940892642,1.56289826972983e+38
276,9632.055480639568,1.5795168416832115e+38
277,9613.997981060424,1.5962533877497314e+38
278,9596.008060646773,1.6129256181357813e+38
279,9578.085340740385,1.6301600823015098e+38
280,9560.229445506693,1.6474775386428491e+38
281,9542.44000190849,1.6654110236513113e+38
282,9524.71663967997,1.6845647638424381e+38
283,9507.05899130104,1.7066052428296545e+38
284,9489.466691971911,1.7341913705375607e+38
285,9471.939379587971,1.756108323695595e+38
286,9454.476694714947,1.7811604191539594e+38
287,9437.078280564338,1.8099146332361952e+38
288,9419.743782969103,1.8396484427616793e+38
289,9402.472850359645,1.870324025293502e+38
290,9385.265133740028,1.9021168617408694e+38
291,9368.120286664482,1.9395045488761713e+38
292,9351.037965214138,1.967420770175407e+38
293,9334.017827974052,1.9907322288587036e+38
294,9317.059536010434,2.0109179954373682e+38
295,9300.162752848175,2.0304324303635807e+38
296,9283.32714444857,2.0444829518767023e+38
297,9266.552379187324,2.0626512239500096e+38
298,9249.838127832763,2.0805251622864116e+38
299,9233.184063524306,2.0960192465132583e+38
300,9216.589861751152,2.1151874620692557e+38
301,9200.055200331202,2.1314951231517642e+38
302,9183.57975939021,2.1512538973722293e+38
303,9167.163221341156,2.170300252871792e+38
304,9150.805270863837,2.1902341045189803e+38
305,9134.505594884677,2.2112416501631875e+38
306,9118.263882556761,2.237117268663751e+38
307,9102.079825240067,2.2666533054999245e+38
308,9085.953116481918,2.2967948974144304e+38
309,9069.883451997643,2.329186813258197e+38
310,9053.870529651425,2.4773689097850512e+38
311,9037.91404943739,2.65976765769062e+38
312,9022.013713460845,2.8282293596972363e+38
313,9006.169225919755,2.978573957363217e+38
314,8990.380293086399,3.121567585599762e+38
315,8974.646623289209,3.25507907382158e+38
316,8958.967926894822,3.3990247506485254e+38
317,8943.343916290301,3.550196148741e+38
318,8927.774305865549,3.68399164931903e+38
319,8912.2588119959,3.8318427251193395e+38
320,8896.79715302491,3.981811846527554e+38
321,8881.389049247302,4.127861259203874e+38
322,8866.0342228921,4.2535411900650736e+38
323,8850.732398105944,4.3217155189482176e+38
324,8835.483300936561,4.275838712122337e+38
325,8820.286659316427,4.0674435233127606e+38
326,8805.142203046578,3.9936334856916935e+38
327,8790.0496637806,4.108477437831405e+38
328,8775.008775008775,4.222046645200982e+38
329,8760.019272042398,4.330442523314238e+38
330,8745.080891998252,4.4317057762139705e+38
331,8730.19337378323,4.530921065810917e+38
332,8715.356458079135,4.6221025010173e+38
333,8700.56988732762,4.713972720677714e+38
334,8685.833405715279,4.791644521565873e+38
335,8671.146759158899,4.84687741954523e+38
336,8656.509695290859,4.869294570117997e+38
337,8641.92196344467,4.863995824116234e+38
338,8627.383314640669,4.826071114279514e+38
339,8612.893501571853,4.742410215860709e+38
340,8598.452278589853,4.616494754317122e+38
341,8584.05940169106,4.463692174793019e+38
342,8569.714628502872,4.264238349481374e+38
343,8555.417718270095,4.029234045357497e+38
344,8541.168431841475,3.795664350653741e+38
345,8526.966531656362,3.620236324665413e+38
346,8512.811781731505,3.5917242689258355e+38
347,8498.703947647984,3.5797009035109124e+38
348,8484.642796538266,3.546367643528578e+38
349,8470.628097073397,3.496810051492216e+38
350,8456.659619450318,3.4246148012178794e+38
351,8442.73713537929,3.331897447039993e+38
352,8428.860418071477,3.2109598425930697e+38
353,8415.029242226616,3.0701992637385512e+38
354,8401.243384020836,2.9045393081214937e+38
355,8387.502621094569,2.7237359203497007e+38
356,8373.806732540612,2.5186099095794877e+38
357,8360.15549889228,2.2947102250704528e+38
358,8346.548702111677,2.045283705549303e+38
359,8332.986125578102,1.9457967984405898e+38
360,8319.46755407654,1.855904715500218e+38
361,8305.992773786287,1.4351681448624122e+38
362,8292.561572269675,1.2741192387933538e+38
363,8279.1737384609,1.2907584322416888e+38
364,8265.829062654984,1.3320838675955062e+38
365,8252.527336496802,1.369418284480903e+38
366,8239.268352970255,1.3920240981010554e+38
367,8226.051906387529,1.4106162276671817e+38
368,8212.87779237845,1.5553852568326296e+38
369,8199.745807879955,1.717528111059936e+38
370,8186.655751125665,1.8371018232219292e+38
371,8173.607421635538,1.9180207613972747e+38
372,8160.600620205647,2.1243218463940126e+38
373,8147.635148898032,2.3162689741640216e+38
374,8134.710811030667,2.532653647754342e+38
375,8121.827411167513,2.773153415127819e+38
376,8108.98475510866,3.011167301840157e+38
377,8096.182649880581,3.2414220801649443e+38
378,8083.420903726457,3.399643722671379e+38
379,8070.6993260966065,3.536502387937893e+38
380,8058.017727639,3.632546838464376e+38
381,8045.37592018987,3.629752206317224e+38
382,8032.773716764399,3.581913228517242e+38
383,8020.2109315475,3.664236727269991e+38
384,8007.68737988469,3.795488897189284e+38
385,7995.202878273038,3.9729957149977086e+38
386,7982.7572443522,4.126372775487988e+38
387,7970.350296895549,4.2672055053513676e+38
388,7957.98185580137,4.39188084915901e+38
389,7945.651742084146,4.502970692146808e+38
390,7933.359777865927,4.616537165736386e+38
391,7921.105786367778,4.722052339920868e+38
392,7908.889591901298,4.811313358795949e+38
393,7896.711019860229,4.903379023808884e+38
394,7884.569896712135,4.993272816990159e+38
395,7872.46604999016,5.076164581583023e+38
396,7860.399308284863,5.153741632020243e+38
397,7848.369501236119,5.230678054823955e+38
398,7836.376459525117,5.305713690363336e+38
399,7824.420014866399,5.377683591951052e+38
400,7812.500000000001,5.446357043614426e+38
401,7800.6162486836465,5.5144335606946035e+38
402,7788.768595685023,5.578276666856825e+38
403,7776.956876774119,5.635568514085338e+38
404,7765.18092871564,5.500208738377125e+38
405,7753.440589261486,5.036645570273251e+38
406,7741.7356971433,4.93898146160637e+38
407,7730.066092065088,4.992821477920178e+38
408,7718.4316146958945,5.040554898106311e+38
409,7706.832106662557,5.047206070424345e+38
410,7695.267410542517,4.910749238653007e+38
411,7683.737369856699,4.563877452677927e+38
412,7672.241829062453,4.331887314339642e+38
413,7660.780633546559,4.4033025169079405e+38
414,7649.353629618298,4.502854089118451e+38
415,7637.960664502579,4.607447537220605e+38
416,7626.60158633313,4.7190278166438994e+38
417,7615.276244145758,4.824516084342791e+38
418,7603.984487871646,4.935785776526542e+38
419,7592.72616833074,5.066527684091422e+38
420,7581.501137225171,5.206568408095964e+38
421,7570.309247132746,5.35173619933718e+38
422,7559.150351500492,5.500802940475172e+38
423,7548.024304638262,5.726246308445607e+38
424,7536.930961712392,5.927121885887936e+38
425,7525.8701787394175,6.106463328240438e+38
426,7514.841812579846,6.2635865789152015e+38
427,7503.845720931979,6.412929327692631e+38
428,7492.881762325792,6.55727994355429e+38
429,7481.949796116869,6.735275932279366e+38
430,7471.0496824803895,6.950967570083482e+38
431,7460.181282405163,7.149374452746744e+38
432,7449.344457687725,7.321800875405393e+38
433,7438.539070926471,7.473884529447799e+38
434,7427.764985515859,7.626615012641294e+38
435,7417.022065640646,7.710235905464741e+38
436,7406.310176270184,7.685955344901029e+38
437,7395.629183152757,7.750315761364497e+38
438,7384.9789528099855,7.824141018912572e+38
439,7374.35935253125,7.86881528121088e+38
440,7363.770250368189,7.867150227522674e+38
441,7353.211515129234,7.699244833365226e+38
442,7342.683016374184,7.450447991480804e+38
443,7332.184624408843,7.333701169084543e+38
444,7321.71621027969,7.22505818987897e+38
445,7311.277645768599,7.102623379746442e+38
446,7300.868803387603,7.004705237116837e+38
447,7290.489556373712,6.965765402368675e+38
448,7280.1397786837515,6.92959810101206e+38
449,7269.819344989278,6.807018361529023e+38
450,7259.528130671507,6.645592367764172e+38
451,7249.266011816305,6.5969742020094436e+38
452,7239.032865209209,6.696107119421737e+38
453,7228.828568330503,6.827299995602359e+38
454,7218.652999350322,6.959014841345223e+38
455,7208.506037123808,7.088804429784967e+38
456,7198.387561186295,7.214753654769371e+38
457,7188.2974517485545,7.32908456707876e+38
458,7178.2355896920535,7.433571935431613e+38
459,7168.201856564282,7.526187069406895e+38
460,7158.196134574087,7.616334309005562e+38
461,7148.218306587084,7.69361993275808e+38
462,7138.268256121066,7.767794270238937e+38
463,7128.345867341483,7.840504346301229e+38
464,7118.451025056948,7.906191766653384e+38
465,7108.583614714769,7.96903742886535e+38
466,7098.743522396537,8.010073061883064e+38
467,7088.930634813739,7.963569882073223e+38
468,7079.144839303413,7.831172506971789e+38
469,7069.386023823831,7.625557634089488e+38
470,7059.65407695023,7.520430995926567e+38
471,7049.948887870563,7.587519383528886e+38
472,7040.270346381302,7.697089808501458e+38
473,7030.618342883256,7.806680232211207e+38
474,7020.9927683774495,7.904771562060069e+38
475,7011.393514461,7.990383030300198e+38
476,7001.820473323064,8.076516669251741e+38
477,6992.273537740797,8.162237351442132e+38
478,6982.752601075345,8.24813137177385e+38
479,6973.257557267878,8.332957391200164e+38
480,6963.788300835656,8.418677410284174e+38
481,6954.344726868112,8.504381227188764e+38
482,6944.926731022989,8.59115150530295e+38
483,6935.53420952249,8.66417649929257e+38
484,6926.167059149468,8.67331315064542e+38
485,6916.825177243645,8.553530487393637e+38
486,6907.508461697866,8.280013637009492e+38
487,6898.216810954369,7.916571738049381e+38
488,6888.950124001103,7.715065096855743e+38
489,6879.708300368065,7.626887676427239e+38
490,6870.491240123669,7.535663614150581e+38
491,6861.298843871145,7.39552195814314e+38
492,6852.131012744964,7.179403850589863e+38
493,6842.987648407296,6.927009151836301e+38
494,6833.868653044489,6.646771147445711e+38
495,6824.7739293635905,6.256862208886709e+38
496,6815.703380588878,5.8893297006818425e+38
497,6806.65691045843,5.4847524251902824e+38
498,6797.634423220719,5.1359569410130785e+38
499,6788.635823631242,5.011755716345576e+38
500,6779.661016949153,5.050103962435626e+38
501,6770.709908933953,5.09647406549518e+38
502,6761.782405842181,5.1451475502341354e+38
503,6752.878414424149,5.190512848847049e+38
504,6743.997841920692,5.237711963100405e+38
505,6735.140596059943,5.283359477417992e+38
506,6726.306585054148,5.3319950089030766e+38
507,6717.49571759648,5.4370308614569855e+38
508,6708.70790285791,5.489512872117121e+38
509,6699.943050484071,5.528289459292932e+38
510,6691.201070592172,5.61056347846658e+38
511,6682.481873767918,5.6833177550503556e+38
512,6673.785371062468,5.74610251385033e+38
513,6665.111473989403,5.8071397653929044e+38
514,6656.460094521734,5.872277897426632e+38
515,6647.831145088916,5.937280749452828e+38
516,6639.224538573895,5.993242595698251e+38
517,6630.640188310182,6.0624565266652815e+38
518,6622.078008078935,6.132515782323203e+38
519,6613.537912106081,6.209613589748038e+38
520,6605.019815059446,6.293017047153287e+38
521,6596.523632045913,6.377766403106638e+38
522,6588.049278608604,6.465896586704169e+38
523,6579.596670724085,6.559504746114287e+38
524,6571.16572479958,6.665600385391563e+38
525,6562.756357670222,6.776780237376863e+38
526,6554.368486596317,6.895142139026576e+38
527,6546.00202926063,7.013328065595311e+38
528,6537.656903765691,7.128151744289028e+38
529,6529.333028631126,7.244972697781807e+38
530,6521.030322791002,7.360068711329009e+38
531,6512.748705591196,7.393287749158696e+38
532,6504.488096786783,7.198483636898716e+38
533,6496.248416539449,6.885706597142847e+38
534,6488.02958541491,6.848185133447351e+38
535,6479.831524380366,6.984238496559165e+38
536,6471.654154801968,7.143115257174174e+38
537,6463.497398442298,7.294715888652394e+38
538,6455.361177457879,7.443515874549632e+38
539,6447.2454143967,7.597771337221102e+38
540,6439.15003219575,7.745032382392529e+38
541,6431.074954178592,7.90106792692878e+38
542,6423.020104052926,8.055458572917954e+38
543,6414.985405908202,8.206124682591327e+38
544,6406.970784213225,8.352459039961334e+38
545,6398.976163813791,8.487876094687187e+38
546,6391.001469930338,8.646611226138947e+38
547,6383.046628155619,8.804447055383087e+38
548,6375.111564452378,8.948699858151141e+38
549,6367.196205151063,9.080787719514078e+38
550,6359.3004769475365,9.21244878911208e+38
551,6351.4243069008235,9.336946023078873e+38
552,6343.567622430856,9.462002247642407e+38
553,6335.730351316249,9.580566241376712e+38
554,6327.9124216920845,9.65398506511017e+38
555,6320.113762047717,9.715907106983503e+38
556,6312.334301224594,9.76772489494156e+38
557,6304.573968414085,9.789138997479758e+38
558,6296.832693155343,9.7830060715328e+38
559,6289.110405333166,9.787790892199832e+38
560,6281.407035175879,9.819353230833503e+38
561,6273.722513253239,9.813628754916625e+38
562,6266.056770474341,9.798537194489666e+38
563,6258.409738085553,9.769989381874648e+38
564,6250.781347668459,9.722877003470289e+38
565,6243.171531137818,9.643753809747906e+38
566,6235.58022073954,9.549575022024001e+38
567,6228.007349048672,9.433647997733974e+38
568,6220.452848967405,9.293342674131361e+38
569,6212.916653723091,9.12577280571578e+38
570,6205.398696866274,8.934954564975885e+38
571,6197.898912268741,8.743197222813246e+38
572,6190.41723412158,8.527514371250098e+38
573,6182.9535969332555,8.289454654616882e+38
574,6175.507935527697,8.027692734769486e+38
575,6168.080185042407,7.764725727669536e+38
576,6160.670280926565,7.510101472699021e+38
577,6153.278158939175,7.27879370108493e+38
578,6145.903755147195,7.014852037445645e+38
579,6138.547005923698,6.7529311071979386e+38
580,6131.207847946046,6.610953264259662e+38
581,6123.886218194066,6.348296539153562e+38
582,6116.582053948255,5.7463164346249766e+38
583,6109.295292787977,5.1493215957544864e+38
584,6102.0258725897,4.649690384367658e+38
585,6094.773731525217,4.198791027770415e+38
586,6087.538808059901,4.028076866467555e+38
587,6080.321040950963,4.180883040118418e+38
588,6073.120369245718,4.307934674114446e+38
589,6065.936732279883,4.540540876098103e+38
590,6058.770069675857,4.8879854097338736e+38
591,6051.620321341039,5.152350002113409e+38
592,6044.4874274661515,5.390149100949495e+38
593,6037.371328523562,5.702660165094648e+38
594,6030.271965265634,5.9367534977592465e+38
595,6023.189278723084,6.162033246881086e+38
596,6016.123210203345,6.435764190207607e+38
597,6009.073701288947,6.6580416876183625e+38
598,6002.040693835905,6.938617213394558e+38
599,5995.024129972123,7.242452545128197e+38
600,5988.023952095809,7.54202257689217e+38
601,5981.040102873891,7.7949326705704e+38
602,5974.072525240456,7.973590122313377e+38
603,5967.121162395203,8.049283565852369e+38
604,5960.185957801884,8.120224064907667e+38
605,5953.266855186784,8.273316004874468e+38
606,5946.363798537194,8.46430647603509e+38
607,5939.476732099903,8.625710947234877e+38
608,5932.6056003796875,8.76187655527499e+38
609,5925.7503481378335,8.855784493770919e+38
610,5918.910920390648,8.873670516629556e+38
611,5912.087262407993,8.811036966516344e+38
612,5905.279319711823,8.681373347764634e+38
613,5898.487038074734,8.487410739194135e+38
614,5891.71036351853,8.216629787696969e+38
615,5884.949242312785,7.886213468524312e+38
616,5878.2036209734315,7.679420599043863e+38
617,5871.473446261339,7.640101331612796e+38
618,5864.758665180928,7.632913961278011e+38
619,5858.059224978765,7.630368917637917e+38
620,5851.375073142189,7.639886348886605e+38
621,5844.706157397937,7.641581739830802e+38
622,5838.052425710783,7.668949035140694e+38
623,5831.4138262821825,7.678275437016592e+38
624,5824.790307548929,7.681224990397087e+38
625,5818.181818181818,7.688411049738852e+38
626,5811.5883070843265,7.709197519366948e+38
627,5805.0097233912875,7.731932150381415e+38
628,5798.4460164675875,7.771140014401946e+38
629,5791.897135906866,7.816452867908466e+38
630,5785.363031530229,7.866528307278661e+38
631,5778.843653384958,7.916434057327418e+38
632,5772.338951743246,7.970707273021694e+38
633,5765.8488771009315,8.037345334410675e+38
634,5759.373380176236,8.097059341083428e+38
635,5752.912411908529,8.359930941290066e+38
636,5746.465923457074,8.627689118053022e+38
637,5740.033866199811,8.88577640556693e+38
638,5733.616191732126,9.184344562738563e+38
639,5727.212851865639,9.471443722230277e+38
640,5720.823798627002,9.693275218603118e+38
641,5714.448984256694,9.851461068417798e+38
642,5708.088361207831,9.986546995343468e+38
643,5701.7418821449955,1.0054350189135787e+39
644,5695.409499943046,1.004344407748565e+39
645,5689.091167685962,1.0139823480080612e+39
646,5682.786838665682,1.0313841275569862e+39
647,5676.49646638095,1.0373407248811206e+39
648,5670.220004536176,1.0143093622021996e+39
649,5663.9574070403,9.91086141917932e+38
650,5657.708628005658,9.940205649193179e+38
651,5651.473621746871,1.0047120039987603e+39
652,5645.252342779723,1.0152544992709607e+39
653,5639.044745820058,1.0253822655469257e+39
654,5632.850785782685,1.0342693990205833e+39
